OA,ts006_0001
E00077660,7247.7
E00077630,7919.2
E00077634,8091.6
E00077636,8482
E00077640,4481.5
E00077645,5825.8
E00077551,1950.2
E00077557,5475
E00077561,4592.3
E00077563,4315.3
E00077565,4288
E00077568,5266
E00077541,3015
E00077546,2468.6
E00077558,1683.2
E00077562,1195.4
E00077566,2813.6
E00077540,5496.5
E00077543,3148.4
E00077545,4387
E00077569,5165
E00077570,3771.1
E00077571,2694.1
E00077550,233.4
E00077552,1673.1
E00077559,8739.5
E00077564,3506.1
E00077567,5818.5
E00077450,8882.7
E00077452,7767.4
E00077454,9455.1
E00077456,7838.5
E00077458,9424
E00077459,11140.4
E00077638,7431.6
E00077647,6671.5
E00077649,5475.4
E00077650,6060.1
E00077659,3787.3
E00077729,8641.7
E00077733,9170.2
E00077743,11225.7
E00077753,13066.3
E00180421,8254.7
E00180432,13981.5
E00077730,6907.9
E00077732,12500
E00077735,10826.9
E00077748,6991.7
E00077752,9587
E00077728,8972
E00077739,8238.5
E00077740,8461.5
E00077745,11100.6
E00077746,9358.7
E00077448,4562.1
E00077451,5626.1
E00077455,5471.1
E00077457,6821.2
E00077460,6746.6
E00077502,3124
E00077503,6603.8
E00077504,3541.4
E00077505,6792.5
E00077506,4803.3
E00077508,6764.7
E00077542,2389.6
E00077544,2739.1
E00077547,1511.7
E00077548,4289.3
E00077549,2982.3
E00077731,8683.6
E00077749,8399
E00077751,9613.1
E00077755,9691
E00077756,8891.4
E00077741,10053.6
E00077744,7663.8
E00077747,7763.8
E00077750,10271.6
E00077757,9419.2
E00077420,3383.4
E00077429,1135.9
E00077430,4501.9
E00077437,593
E00077439,4680.2
E00077422,1544.7
E00077423,3905.4
E00077424,1977.3
E00077425,3114.8
E00077426,1219.9
E00077428,3351.7
E00077432,4317.3
E00077435,8524.6
E00077441,7732.4
E00077442,7341.5
E00077443,5876.6
E00077417,5594.8
E00077418,5799.6
E00077421,3101.4
E00180400,541.8
E00077590,728.5
E00077591,2282.9
E00077598,1766.5
E00077599,1179.6
E00077600,1413.4
E00077583,9793.8
E00077584,4193.5
E00077587,4557
E00077588,3954.1
E00077595,3944.8
E00077574,5596
E00077582,2629.7
E00077585,1683.8
E00077586,2413
E00077594,2354.1
E00077652,7221.1
E00077653,5433.9
E00077654,8781.6
E00077655,1903.5
E00077656,13567.1
E00077485,11023.9
E00077488,9908.5
E00077490,9324.3
E00077491,6423.8
E00077492,11214.1
E00077494,6474.6
E00077475,10506.3
E00077477,9687.5
E00077482,10702.7
E00077486,10787.2
E00077507,6197.7
E00172727,12413.8
E00172732,13703.7
E00172735,12666.7
E00077575,12019.9
E00077589,12140.4
E00077592,5680.3
E00077593,9194
E00077596,2126.9
E00077597,1731.4
E00077734,3394.6
E00077736,8937.2
E00077737,8937.5
E00077738,7303.4
E00077754,9418.6
E00077414,3610.2
E00077415,3716.5
E00077419,4073.6
E00077427,5117.1
E00077436,4506.4
E00077431,6777.3
E00077433,5057.9
E00077434,1690.5
E00077438,6507.6
E00077440,6072.8
E00077675,6579.4
E00077676,8278.5
E00077678,7660.6
E00077681,7433
E00077662,5386.3
E00077663,3343.5
E00077673,6561.1
E00077674,5906.4
E00077677,7615.7
E00077679,8527.1
E00077682,8101.3
E00077683,9337.9
E00077685,8229.2
E00077277,15585.9
E00077285,9440
E00077286,10436.2
E00077313,7340.4
E00077314,8595.2
E00077278,11901.8
E00077287,13707.3
E00077288,13111.1
E00077289,8758.3
E00077292,13145.4
E00077293,11423.6
E00077294,12926.8
E00077295,14703.7
E00077296,14716.3
E00180409,9701.5
E00180430,10374.1
E00077479,12540.5
E00077484,11250
E00077493,10922.4
E00077495,9944.3
E00077496,8794.3
E00077480,7385.1
E00077481,421.1
E00077483,3480
E00077487,9097.2
E00077489,6410.7
E00077179,3597
E00077180,2329.4
E00077185,8231.9
E00077195,1248.5
E00077196,1630.2
E00077197,2668.8
E00077183,10463
E00077189,10710.1
E00077191,8142.4
E00077207,9870.1
E00077208,8405.1
E00180404,14000
E00180420,14896.6
E00077184,10750.8
E00077186,8244.8
E00077187,4907.7
E00077190,6832.6
E00077194,6192.2
E00077181,7611.6
E00077198,13021.3
E00077199,9553.1
E00077202,10621.8
E00077206,8853.9
E00077188,11061.3
E00077204,11564.1
E00077205,9787.7
E00077210,7137.1
E00077211,10766.7
E00077244,6036.4
E00077245,5549.5
E00077247,4361
E00077248,6913.3
E00077271,6267.3
E00077273,3280.8
E00077274,4946.2
E00077478,7645
E00077497,9459.5
E00077498,6827.3
E00077499,5171.1
E00077500,6289.4
E00077501,6332
E00077251,5412.6
E00077259,6511.6
E00077264,16275.5
E00172743,3438.7
E00077258,4542.3
E00077267,18387.1
E00077268,13594.3
E00172763,6948.9
E00077246,8526
E00172745,68125
E00180415,13232.9
E00180454,3333.3
E00077249,3815.6
E00077252,8989.8
E00077275,5182
E00077250,4465
E00077276,5858.8
E00180406,34166.7
E00180413,17936.5
E00180453,13888.9
E00180455,3392.1
E00077260,2636.2
E00077265,12512.8
E00077266,18838.2
E00180418,5721.3
E00180458,11489.4
E00077192,9403
E00077193,3309.4
E00077200,8118.3
E00077201,7301.1
E00077203,8905.3
E00077209,7863.2
E00077316,4798.1
E00077318,1858
E00077324,5219.4
E00077327,7725.6
E00077347,12500
E00077664,5914.2
E00077666,5775.1
E00077680,4934.5
E00077684,4986.1
E00077688,2565.5
E00077665,7853.5
E00077667,11049
E00077668,6803
E00077686,9287.8
E00077687,6417
E00077669,8077.9
E00077670,10470.6
E00077671,4250.4
E00077672,3774.5
E00180419,7818.2
E00180433,10356.2
E00077212,12256.6
E00077214,11280.3
E00077218,10657.4
E00077221,9817.6
E00077223,24021.7
E00180435,12078.9
E00180449,11842.1
E00077213,14815.9
E00077222,16756.8
E00077224,6694.7
E00077225,13413.2
E00077236,10958.3
E00172741,13600
E00172759,7073.2
E00172762,14600
E00077220,6379.3
E00077229,9558.8
E00077230,23157.9
E00077231,13798.9
E00077232,8402.4
E00077233,7071.3
E00077235,6313.4
E00077217,14517.8
E00077226,4458.9
E00172738,14470.6
E00172747,15862.1
E00172760,13858.3
E00077227,8280.9
E00172751,13765.4
E00172756,6878.3
E00172758,22297.3
E00172761,4567.6
E00077234,14452.1
E00077237,15340.3
E00077239,15027.9
E00077240,17500
E00172748,12462.7
E00077241,17727.3
E00077242,19156.6
E00172736,13315.8
E00172744,4124.8
E00077320,3238.7
E00077322,631.1
E00077325,3874.7
E00077328,3609.7
E00077330,2004.9
E00077315,8813.2
E00077321,3260.6
E00077323,7522.9
E00077326,10993.4
E00077329,6024.7
E00077331,2712.3
E00077317,197.6
E00077336,699.7
E00077337,3251.9
E00077339,1966.6
E00077343,3245.5
E00077346,2061.5
E00077319,7002.5
E00077332,1229.2
E00077333,5412.8
E00077334,6377.1
E00077338,3927.1
E00077341,7390.5
E00077335,4695.7
E00077340,5081.4
E00077342,4589.4
E00077344,5360.4
E00077345,2995.9
E00077279,9637.9
E00077297,4525.9
E00077299,11027.4
E00077301,12810.9
E00172750,15045
E00172753,9023.6
E00077280,6963.4
E00077298,6458.3
E00077302,5110
E00077303,10189.7
E00077307,9198.9
E00077309,7423.6
E00077281,8528.8
E00077282,9285.7
E00077304,7562.1
E00077305,8089.5
E00180405,13099.8
E00180422,24204.1
E00077283,6685.6
E00077284,1655.4
E00077306,11804.1
E00077308,7714.3
E00077310,1976.9
E00077311,3581.5
E00077312,1460
E00077255,10529.6
E00077256,12979.6
E00077269,5412.6
E00172752,24132.8
E00172754,9961.1
E00077262,5947
E00077270,1755.9
E00180414,5770
E00180442,10647.4
E00078023,2392.3
E00078033,2180
E00078039,873.4
E00180401,85.5
E00078018,4708
E00078031,404.5
E00078032,3485.2
E00078034,3424.2
E00078035,5251.3
E00078041,3648.1
E00078028,98.9
E00078029,1011.1
E00078030,1306.8
E00078037,1124.7
E00078044,1468.5
E00078036,2978.9
E00078038,3705.9
E00078040,3660
E00078042,266.7
E00078043,3241.6
E00077783,1039.9
E00077784,2085.6
E00077785,953.7
E00077786,4974.9
E00078019,8918
E00078021,430.6
E00078024,7129
E00078048,6408.3
E00180426,735.7
E00180444,4527.6
E00078046,3544.5
E00078047,5996.8
E00078049,3038.3
E00078050,4039
E00078020,4454
E00078025,4329.8
E00078026,3915.5
E00078027,3569.4
E00077842,2651.6
E00077843,3049.4
E00077846,2620.9
E00077848,3095.2
E00077851,1975.9
E00077838,1538.1
E00077850,2598.1
E00077852,2882.9
E00077855,4014.1
E00077862,962
E00077844,2641.5
E00077853,4007.4
E00077856,3236.7
E00077857,3565.6
E00077845,2891.7
E00077847,3214.6
E00077849,4090.3
E00077854,4084.3
E00077859,1903.1
E00077860,259.8
E00077863,918.5
E00077864,3784.2
E00077870,3402.3
E00077839,2809
E00077840,1761.8
E00077841,4030
E00077865,3305.6
E00077866,3672
E00077858,293.9
E00077861,2644.9
E00077867,2650.1
E00077868,3292.2
E00077869,2919.8
E00077938,717.7
E00077940,751
E00077941,991.9
E00077944,3360.3
E00077928,6770.8
E00077939,6132.1
E00077942,5633.5
E00077943,6336.6
E00077946,7834.2
E00077927,2146.8
E00077930,3764.3
E00077931,5041.1
E00077934,4555
E00077945,3443
E00077929,5188.9
E00077932,7765.2
E00077933,7611.6
E00077935,3698.1
E00077925,3662.3
E00077926,3376
E00077936,6222.2
E00077937,457.8
E00077903,1876.2
E00077917,908.5
E00077922,6140
E00077923,2350.3
E00077924,5007.7
E00077902,8213.5
E00077919,5021.1
E00077921,7084.2
E00180408,1925.5
E00180456,4901.8
E00077906,8874
E00077907,6448.4
E00077908,8425.9
E00077910,6452.5
E00077914,4072.4
E00077905,7493.5
E00077909,7440.3
E00077911,4323.9
E00077912,5513
E00077915,4341.4
E00077913,8753.4
E00077916,2941.7
E00077918,2744.1
E00077920,5738.7
E00077950,2177.4
E00077954,2035.4
E00077955,6140.7
E00077957,6636.5
E00077959,5412.7
E00077949,3913
E00077951,2711.9
E00077953,1559.9
E00077956,425.4
E00077973,2910.7
E00077977,5547
E00077960,3672.8
E00077961,3937.5
E00077964,4884.1
E00077968,2369.9
E00077974,5647.1
E00077975,6164.1
E00077962,4273.5
E00077965,3213.2
E00077966,6104.3
E00077971,6308
E00077972,5869.6
E00077947,1043.3
E00077958,428
E00077963,5181.1
E00077967,4886
E00077969,3317.1
E00077948,6615
E00077952,8542.2
E00077970,6358.8
E00077976,7852.9
E00077978,3475.3
E00077760,1969.7
E00077761,2946.5
E00077765,1289.8
E00077787,1917.6
E00077788,3052.1
E00077791,4508.5
E00077762,3272.3
E00077764,5318.2
E00077789,3142
E00077790,4974.9
E00077793,4673
E00077769,8137.9
E00077770,7670.6
E00077771,11263.5
E00077772,4627.7
E00077776,5543.1
E00077781,5085.7
E00077758,4729
E00077763,4314.9
E00077766,1844.2
E00077768,2039.2
E00077792,4480.6
E00077767,4339.8
E00077773,7314
E00077774,7460.1
E00077777,7362.2
E00077759,4626.9
E00077775,9646.3
E00077778,6354.2
E00077779,3773.4
E00077780,5304.3
E00077782,6595.7
E00078054,3141
E00078056,10482.8
E00078060,5741.1
E00078062,6354.6
E00078088,4346
E00078059,8737.9
E00078061,6882.2
E00078068,6554.8
E00078072,850.8
E00078079,7378.6
E00078085,4715
E00078063,8601.9
E00078064,6875
E00078065,8708.9
E00078066,8265.5
E00078067,6993.2
E00078069,8944.7
E00078070,7115.8
E00078071,8601.2
E00078073,6839.4
E00078074,5179.5
E00078076,7248.3
E00078057,1143.6
E00078075,6051.1
E00078077,4703.8
E00078082,6542.4
E00078084,6445.7
E00078051,7261.3
E00078052,8948.5
E00078080,5015.7
E00078081,4362.4
E00078083,4981.7
E00077795,8475
E00077798,3359.1
E00077799,3403.9
E00077800,13636.4
E00077801,9718.3
E00077802,13972.6
E00077803,1290.3
E00077806,1559.4
E00077809,1242.7
E00077810,2932.1
E00077811,3236.7
E00077804,3293.4
E00077805,4627.1
E00077807,5236.4
E00077808,1038.2
E00077794,3581.6
E00077796,2820.3
E00077797,3063.7
E00077812,1833.1
E00077813,1171
E00077814,4636.9
E00077815,6149.5
E00077816,10760.2
E00077817,11376.8
E00077826,6571.4
E00077818,5406.2
E00077820,4157
E00077825,8218.8
E00077831,4879.4
E00077835,2587.5
E00077821,7642.9
E00077824,9301.3
E00077833,7500
E00077836,3306
E00077837,6406.9
E00077819,7308.6
E00077823,8163.3
E00077829,7628.6
E00077832,6906.8
E00077822,4614.4
E00077827,5670.6
E00077828,7360.2
E00077830,4136.5
E00077834,5383.4
E00078053,5590
E00078055,7791.4
E00078058,3713.8
E00078078,2313.5
E00078086,4702.5
E00078087,2562.8
E00078092,4616.4
E00078099,2891.5
E00078110,4936.9
E00078111,3573.3
E00078114,4964.7
E00078097,4921.7
E00078101,6472.5
E00078102,6053.6
E00078103,4667.7
E00078119,2515.9
E00078131,3023
E00078134,3377.8
E00078150,2494.4
E00078156,6887.9
E00078157,6243.2
E00078158,6943.4
E00078129,2811.6
E00078130,2858.3
E00078148,2632.1
E00078149,3587.7
E00078152,5400.7
E00078153,5468.2
E00078090,4748.5
E00078091,3929.8
E00078095,4571
E00078117,5429
E00078118,3918.8
E00078123,5463.1
E00078093,7733.3
E00078094,5036.6
E00078096,5193.8
E00078115,7023.8
E00078121,3396
E00078089,2773.7
E00078098,5605.6
E00078105,5274.4
E00078107,7876.1
E00078108,8433.4
E00078109,4943.2
E00078113,4717.2
E00078120,4984.6
E00078122,5919.1
E00078124,642.8
E00078100,3489.1
E00078104,5351.4
E00078106,5511.4
E00078112,5342.2
E00078116,5536.3
E00078177,3054
E00078178,3096.1
E00078179,2639.8
E00078180,744.1
E00078181,2538.1
E00078168,7485.1
E00078186,8202.5
E00078189,9619.3
E00078190,10161.7
E00078194,8854.6
E00078188,4877.2
E00078191,6107.5
E00078193,7632.7
E00078196,8413
E00078198,9304.3
E00078163,6653.7
E00078187,7311.8
E00078192,5873.5
E00078195,6642
E00078197,6622.4
E00078165,6460.6
E00078169,5714.3
E00078170,5479.1
E00078173,3091.3
E00078176,3576.5
E00078164,3573.3
E00078171,4347.2
E00078172,3733.6
E00078174,1833.2
E00078175,2919.3
E00077997,720.1
E00078004,8391.8
E00078008,2773
E00078010,4170.6
E00078012,3896.2
E00077998,6261.8
E00078011,3522.5
E00078013,1517.1
E00078014,6826.1
E00078015,7321.4
E00078016,2306.5
E00078017,2364.8
E00077999,1399.1
E00078001,817.4
E00078002,1436.9
E00078003,2059.3
E00078005,9219.1
E00078000,7336.9
E00078006,5061
E00078007,8440
E00078009,943
E00078203,13744.5
E00078210,1105.6
E00078211,1490
E00078212,2675.4
E00078213,3610.8
E00078217,6554.5
E00078214,6544.8
E00078215,6826.5
E00078216,9909.9
E00078218,4662.9
E00078221,5883.3
E00078199,14814.8
E00078204,19290.8
E00172087,6498.5
E00172093,1223.1
E00172094,1647.4
E00078226,8439
E00172095,6795.3
E00172096,24603.2
E00172097,13432.2
E00172098,9014.1
E00078200,387
E00078201,4540.1
E00078202,7132.4
E00078205,6997.9
E00078225,3800.8
E00078207,11654.1
E00078208,8363.2
E00078228,15472.3
E00078229,14171.8
E00078219,4312.7
E00078222,9424.2
E00078223,7210.7
E00078224,3273.9
E00078227,4352.7
E00180441,3204.3
E00180445,7859.2
E00180448,5536.3
E00077979,7694.2
E00077993,2372.9
E00077994,5072.1
E00077995,9009.6
E00077996,6851.4
E00077980,3020.6
E00077981,3143.5
E00077983,2496.9
E00077984,4858.9
E00077985,6054.3
E00077987,7058.8
E00077989,7745.1
E00077990,4456
E00077982,1485.3
E00077986,5512.1
E00077991,2382.2
E00180451,3759.5
E00077992,2424.4
E00172091,10893.6
E00172092,12384.6
E00180403,631.7
E00078135,1687.9
E00078140,7548.1
E00078142,4466
E00078143,5464.1
E00078146,1320.5
E00180429,5268.1
E00180434,4688.3
E00078137,4556.5
E00078138,3547.5
E00078139,7308.6
E00078141,4270.7
E00078159,8662.8
E00078160,5910.3
E00078161,5182.6
E00078132,5793.7
E00078133,4000
E00078136,10201
E00078151,7028.6
E00078154,9680
E00078155,6905.2
E00078125,3994.9
E00078126,3337.4
E00078127,1539.3
E00078128,3141.4
E00078144,4251.1
E00078145,4095.6
E00078147,2425.2
E00078166,2841.9
E00078167,1771.1
E00078182,2273.5
E00078183,2244.8
E00078184,919.3
E00078185,1889.4
E00077872,6269.4
E00077873,13548.4
E00077878,893.5
E00077882,816.9
E00077896,3319.8
E00077898,4373.7
E00077874,3653.1
E00077877,5128.8
E00077879,4665.4
E00077881,4888.9
E00077897,3923.8
E00077899,4111.1
E00077900,3557.8
E00077901,3979.4
E00077876,1877.7
E00077885,682.5
E00077887,1195.4
E00077888,1129
E00077890,1180.8
E00077891,1969.5
E00077875,3485.7
E00077880,1645.2
E00077883,1490.1
E00077884,2258.2
E00077886,1088.4
E00077871,843.3
E00077889,1425.9
E00077892,1569.9
E00077893,1131.3
E00077894,1785.5
E00077895,998.4
E00103071,4542.8
E00103079,2887.1
E00103080,2106.9
E00103081,396.9
E00103082,196.8
E00103070,7025.8
E00103074,9418.3
E00103076,5256.2
E00103077,6850.8
E00103078,8161.8
E00103069,363.2
E00103072,570
E00103073,1234
E00103075,4909.9
E00103083,43.6
E00103188,935.5
E00103193,116.1
E00103194,2432.2
E00103195,3016.7
E00180428,39.3
E00180447,25
E00103116,5882.4
E00103118,4081.3
E00103124,4588.2
E00103125,3416.5
E00103117,3778.5
E00103121,3855.2
E00103122,1085.6
E00103126,7910.9
E00103115,3816.6
E00103119,5907.5
E00103120,5469.9
E00103123,4376.5
E00103127,4324.3
E00103160,2173.1
E00103165,3507
E00103166,4849.8
E00103169,8446.6
E00103189,1347.8
E00103190,2711.9
E00103191,3752.7
E00103192,1416.3
E00103196,2005.6
E00103197,2283.4
E00103198,2576.5
E00103101,4760.2
E00103104,2810.2
E00103105,4112.6
E00103109,1881.6
E00103112,3775
E00103113,6447.1
E00103114,3212.6
E00103102,3189.8
E00103103,411.5
E00103106,2356.6
E00103107,957.3
E00103108,2154
E00103110,2004.7
E00103111,1959.8
E00103147,984.9
E00103148,5296.6
E00103149,2300.4
E00103150,3238.2
E00103152,3291
E00103156,8247.4
E00103157,3449.9
E00103151,2188.4
E00103153,1579.9
E00103154,1761.9
E00103155,2253.6
E00103158,2615
E00103220,2393.9
E00103223,2625.6
E00103226,1711.2
E00103228,3192.4
E00103229,3197.2
E00103215,3769.7
E00103221,3974
E00103225,1660.9
E00103230,2857.1
E00103231,1875
E00103216,2102.1
E00103218,2215.4
E00103227,1805
E00103232,2698.8
E00103233,4072.2
E00103234,2934
E00103217,2745.3
E00103219,662.2
E00103224,2266.5
E00180423,4842.1
E00180437,2101.5
E00103084,2750.6
E00103095,7625.9
E00103097,5875.6
E00103098,3882
E00103099,3653.1
E00103100,7645.8
E00103086,6967.5
E00103087,6877.8
E00103088,2460.6
E00103093,2936.9
E00103094,5747.1
E00103096,1327.8
E00103085,3809.5
E00103089,6274.5
E00103090,4353.4
E00103091,3346.4
E00103092,5243.7
E00103173,5000
E00103182,4510.3
E00103183,1635.4
E00103184,6172.8
E00103159,6929.5
E00103161,7481.3
E00103162,3702.3
E00103163,2999.2
E00103167,7661.5
E00103164,2497.6
E00103168,8081.5
E00103170,2202
E00103171,6212.1
E00103172,7211.7
E00103174,5051.1
E00103176,352.1
E00103177,344.5
E00103185,6855.8
E00103186,6158.7
E00103187,6967.6
E00103200,2200.3
E00103203,1605.9
E00103204,1896.9
E00103207,1436.4
E00103212,2189.1
E00103214,4052.3
E00103201,5873.7
E00103205,5902.9
E00103206,5965.2
E00103208,4648.1
E00103210,7534.6
E00103202,6750
E00103209,5885.2
E00103211,7483.7
E00103213,6512.3
E00103131,4208.9
E00103132,6333.3
E00103139,6185.8
E00103141,3022.4
E00103142,5425.3
E00103145,2254.7
E00103129,2132.7
E00103130,4895.1
E00103137,2231.9
E00103138,1958.8
E00103140,2932.3
E00103143,2477.5
E00103144,2117.6
E00103128,2850.2
E00103133,2900
E00103134,1681
E00103135,2246
E00103136,2470.1
E00103146,3212.2
E00103175,3675.9
E00103178,4363.1
E00103179,2265.5
E00103180,4736.8
E00103181,3959.6
E00077695,9710.7
E00077696,6540.4
E00077709,8461.5
E00077712,5604.4
E00077717,8059.2
E00077719,7111.1
E00077710,5569.6
E00077711,10000
E00077713,6818.2
E00077714,8516.9
E00077715,6860.8
E00077720,8603.6
E00172733,25122
E00172764,41785.7
E00077578,4771.5
E00077579,4177
E00077580,5595.4
E00077581,3977.7
E00077572,4634.5
E00077573,6274.5
E00077576,6565.7
E00077577,3913.7
E00077693,3074.5
E00077699,3035.9
E00077703,4407
E00077725,19673.9
E00077727,14750.7
E00172755,23814.4
E00172757,18993.3
E00077690,5107.8
E00077700,3070.9
E00077702,7185.2
E00077704,4271
E00077705,13053.9
E00077706,1160.1
E00077721,4462.7
E00077726,4379.1
E00077691,7237.9
E00077692,3427
E00077697,6625.8
E00077698,5095.4
E00077716,5877.2
E00077722,8921.6
E00077723,3898.3
E00077689,2576
E00077694,3845.3
E00077701,3927.2
E00077707,6591.5
E00077708,2753.1
E00103235,5288
E00103239,7568.2
E00103240,1583.4
E00103241,61.5
E00103236,3772
E00103237,1450.8
E00103238,2209
E00103242,485.3
E00103243,1465
E00103309,39.2
E00103310,262.5
E00103311,410.2
E00103312,8.1
E00103313,28
E00103314,16.3
E00103315,38.3
E00103316,817.9
E00103353,18.9
E00103354,1028.2
E00103355,106.3
E00103356,14.7
E00103357,181.5
E00103452,6523.6
E00103453,6420.7
E00103457,5173.7
E00103458,4147.3
E00103459,5931.5
E00103454,4141.3
E00103455,4180.8
E00103456,3540.3
E00103460,6400
E00103463,141.6
E00103466,2434.4
E00103467,2570.1
E00103468,2695.7
E00103474,606.5
E00103461,2924.2
E00103462,3117.3
E00103470,4132.7
E00103471,3776.9
E00171467,1439.4
E00171468,2042.3
E00171469,1226
E00103464,3933.8
E00103465,880.1
E00103472,376.9
E00103473,801.4
E00103431,3540
E00103432,395.1
E00103436,906.3
E00103433,4057.1
E00103434,6856.4
E00103435,135
E00103437,109.6
E00103438,2700.1
E00103443,5129.2
E00103445,2227.9
E00103451,3405
E00103439,3849.4
E00103440,3415.4
E00103441,1942.1
E00103442,1258.8
E00103446,3463
E00103444,3121
E00103447,144.8
E00103448,4348.5
E00103449,2226.8
E00103450,775.3
E00103390,102.1
E00103393,145.8
E00103395,525.8
E00103396,311.5
E00103401,497.3
E00103389,2222.2
E00103391,1304.8
E00103392,2908.4
E00103394,1751.4
E00103398,3090.9
E00103399,1735.5
E00103397,34.8
E00103400,1765.7
E00103402,388.8
E00183037,235.7
E00183063,178.8
E00183070,3275.9
E00183086,1247.2
E00103405,804.6
E00103406,421.8
E00103407,348.1
E00103408,1558.1
E00103409,1512.9
E00103410,1941
E00103411,2085.9
E00103412,1573.2
E00103350,24.2
E00103351,19.8
E00103352,16.4
E00103358,48
E00103359,47.6
E00103360,54
E00103361,30.9
E00103362,127.7
E00103363,106.7
E00103364,57.1
E00103365,53
E00103426,152.5
E00103427,1055.3
E00103429,4205.1
E00103430,60.3
E00103421,12.6
E00103422,81.9
E00103423,16.1
E00103424,11.7
E00103425,176.9
E00103428,3319.2
E00103479,1318.6
E00103495,384.7
E00103496,133.1
E00103497,2629
E00103482,3995.4
E00103483,2490.6
E00103485,4592.4
E00103490,901.6
E00103499,453.3
E00103500,6585.4
E00103475,3051.9
E00103480,3309.4
E00103481,2858.7
E00103488,3808.9
E00103498,2682.9
E00103478,232.7
E00103484,3803.7
E00103486,3352.4
E00103487,3938
E00103489,372.8
E00103476,1751
E00103477,1629.3
E00103491,4375
E00103492,978.9
E00103493,2969.5
E00103494,2470.7
E00103254,790.4
E00103255,5744.7
E00103256,1524.3
E00103258,2128.3
E00103262,2956.4
E00103253,4304.2
E00103264,576.3
E00103265,4842.3
E00103266,406.9
E00103267,3718.5
E00103273,743.6
E00103274,2119.3
E00103275,4139.3
E00183066,222.5
E00183092,5822.2
E00103268,794.1
E00103270,2352.9
E00103271,1929.1
E00103272,487
E00103318,1794.7
E00103319,2839.7
E00103323,925.1
E00103329,1601.4
E00103332,2132.7
E00103321,3141.6
E00103324,2143.9
E00103328,532.4
E00103330,2470.4
E00103331,1197.9
E00103317,2182.2
E00103322,3109.5
E00103325,3176.9
E00103326,3813.3
E00103327,15113.6
E00183041,1964.1
E00183042,6540.4
E00103337,8796.7
E00103342,9613.3
E00103343,2284.2
E00103345,4176.5
E00103346,2224.7
E00103335,2315.3
E00103336,4111.6
E00103340,1792.8
E00103341,3770.8
E00103344,1137.8
E00103347,2191.2
E00103245,3425.2
E00103247,3846.2
E00103249,4524.2
E00103251,5785.1
E00103252,3833.9
E00103244,5420
E00103246,1226.6
E00103248,3453.3
E00103250,4096.2
E00103257,197.5
E00103259,3945.9
E00103260,4148.1
E00103261,3416.7
E00103263,4846.4
E00103413,320.7
E00103415,4417.9
E00103417,2784.5
E00103419,1548.5
E00103414,552.1
E00103416,72.9
E00103418,283.1
E00103420,1263.8
E00103502,2678
E00103505,3636.4
E00103506,2859.1
E00103518,1783.1
E00103525,2491.1
E00103526,5233.8
E00103527,4168
E00103504,1960.3
E00103507,5310.6
E00103510,2924
E00103512,5559.4
E00103514,6986.5
E00183059,601.2
E00183085,1172.2
E00103503,1326.5
E00103513,403.3
E00103519,2808.5
E00103520,2863.1
E00103521,1980.4
E00103522,7874
E00103523,2526
E00103524,3559.5
E00103508,6229.5
E00103509,8444.4
E00103511,7080.9
E00103515,7972
E00103516,6768.1
E00183054,5260.4
E00183073,7252.6
E00183091,4675.7
E00103333,2272.1
E00103334,332.4
E00103338,3011.5
E00103339,2197.3
E00103348,4748.1
E00103349,2458.9
E00103381,913.4
E00103382,2045.7
E00103384,2393.3
E00103385,717.8
E00103386,157.3
E00103373,2561.9
E00103374,4361.7
E00103376,366.8
E00103379,707
E00103387,3444.6
E00103388,1740.8
E00103375,5445.7
E00103377,1901.4
E00103378,4041.8
E00103380,4016.2
E00103383,2087.1
E00103366,3555.8
E00103368,5299.3
E00103370,1750.1
E00103371,3658.5
E00171464,4703.3
E00183033,139.2
E00183071,525.8
E00183076,1386
E00103278,4470.3
E00103283,5343.9
E00103284,2396.7
E00103287,4938.9
E00103288,5423.7
E00103276,2659.1
E00103280,2999
E00103286,3439.6
E00103289,3937.7
E00103290,3601.3
E00103291,3489.2
E00103277,5229
E00103279,4984.8
E00103281,6236
E00103282,8613.1
E00103285,5373.9
E00103294,2177.1
E00103295,1823.5
E00103296,65.4
E00103297,4260.7
E00103292,797.7
E00103293,1461.3
E00103298,1974.9
E00103299,435.6
E00103301,1689.1
E00103302,1606.3
E00103305,2881.5
E00103306,2533.8
E00103300,174.7
E00103303,215.9
E00103304,6962.4
E00103307,1717.6
E00103308,4962.2
E00103603,4623.5
E00103604,3004.1
E00103605,608.6
E00103606,2159.4
E00103608,6541.2
E00103609,624.4
E00171736,6072.1
E00171738,4478.7
E00103624,476.2
E00103625,4363.2
E00103626,3388.3
E00103627,3627.6
E00103628,3466.9
E00103629,4597.5
E00103630,5820.9
E00103732,4367.1
E00103735,1942.7
E00103738,5813.5
E00103739,1438.5
E00103740,2424.5
E00103741,8458.8
E00103731,264
E00103733,2165.6
E00103734,4261.5
E00103736,4569.6
E00103737,2847.2
E00103581,106.6
E00103582,641.5
E00103583,945.5
E00103584,52.6
E00103585,27.1
E00103586,43.5
E00103587,24
E00103646,5052.9
E00103647,108.4
E00103648,27.8
E00103649,1887.6
E00103650,6163.3
E00171739,720.6
E00171741,4765.2
E00103724,60.8
E00103725,147.2
E00103726,47.2
E00103727,53.9
E00103728,92.3
E00103730,33.9
E00171752,31.1
E00171743,1003
E00171744,5521.8
E00171746,2920.9
E00171747,8333.3
E00171749,7435.2
